"exp","id","sex","age","handedness","threshold","block","condition","instruction","axis","trial","motion_duration","motion","absmotion","iti","response","rt","accuracy","answer"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",51,1,-0.575000011920929,0.575000011920929,5.2232995267769,"left",3765,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",52,1,-0.525000011920929,0.525000011920929,5.01733889707082,"left",1124,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",53,1,0.575000011920929,0.575000011920929,5.42399176781792,"right",2033,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",54,1,0.525000011920929,0.525000011920929,4.55318973236773,"right",1284,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",55,1,0.625000011920929,0.625000011920929,5.30671784430653,"right",1266,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",56,1,0.725000011920929,0.725000011920929,5.0973274777996,"right",1544,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",57,1,0.625000011920929,0.625000011920929,5.38799058449186,"right",1618,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",58,1,0.525000011920929,0.525000011920929,5.14252562133025,"right",1728,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",59,1,0.525000011920929,0.525000011920929,4.81599589976283,"right",1652,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",60,1,-0.67499995,0.67499995,5.16650129767836,"left",1409,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",61,1,-0.67499995,0.67499995,5.4751968898553,"left",954,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",62,1,-0.575000011920929,0.575000011920929,4.74515766827877,"left",2191,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",63,1,0.67499995,0.67499995,5.21706329793857,"right",4540,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",64,1,-0.67499995,0.67499995,5.44582237114539,"left",2630,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",65,1,0.525000011920929,0.525000011920929,4.6687510453026,"right",1600,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",66,1,-0.725000011920929,0.725000011920929,5.17184505737509,"left",1303,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",67,1,0.625000011920929,0.625000011920929,4.82467418581776,"right",1294,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",68,1,-0.725000011920929,0.725000011920929,5.27486267152561,"left",2450,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",69,1,-0.725000011920929,0.725000011920929,4.37533382935626,"left",1606,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",70,1,-0.67499995,0.67499995,5.20047317359956,"right",2376,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",71,1,0.625000011920929,0.625000011920929,5.09708243233133,"right",1795,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",72,1,-0.67499995,0.67499995,5.74172634587917,"left",3551,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",73,1,-0.575000011920929,0.575000011920929,5.15429943101571,"left",2195,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",74,1,0.67499995,0.67499995,5.17060446910616,"right",1322,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",75,1,-0.725000011920929,0.725000011920929,4.99013488604888,"left",1536,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",76,1,-0.625000011920929,0.625000011920929,5.04268619452037,"left",2167,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",77,1,-0.575000011920929,0.575000011920929,4.52486935762733,"left",1572,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",78,1,-0.575000011920929,0.575000011920929,4.75993851249066,"left",1247,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",79,1,-0.725000011920929,0.725000011920929,5.21248978428473,"left",1277,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",80,1,-0.625000011920929,0.625000011920929,4.84337232362209,"left",1655,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",81,1,-0.625000011920929,0.625000011920929,5.44569875168135,"left",1396,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",82,1,-0.525000011920929,0.525000011920929,4.97224781567408,"left",1756,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",83,1,0.67499995,0.67499995,5.13257173219234,"right",1130,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",84,1,-0.625000011920929,0.625000011920929,5.19773491274064,"left",1462,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",85,1,-0.725000011920929,0.725000011920929,5.27936740973506,"left",3909,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",86,1,0.67499995,0.67499995,5.16962575390834,"right",1230,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",87,1,0.575000011920929,0.575000011920929,4.98310241781889,"right",1965,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",88,1,0.67499995,0.67499995,4.66841509804372,"right",1240,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",89,1,0.725000011920929,0.725000011920929,4.64314066485772,"right",1819,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",90,1,-0.625000011920929,0.625000011920929,5.35424832616931,"left",2226,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",91,1,0.575000011920929,0.575000011920929,5.06572042373282,"right",1495,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",92,1,-0.575000011920929,0.575000011920929,5.21346107619372,"right",1765,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",93,1,-0.725000011920929,0.725000011920929,4.79904272138709,"left",1182,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",94,1,0.525000011920929,0.525000011920929,4.8614448514648,"right",1022,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",95,1,0.67499995,0.67499995,4.6745870449343,"right",1311,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",96,1,0.575000011920929,0.575000011920929,5.20064434161209,"right",1182,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",97,1,0.625000011920929,0.625000011920929,5.05281207414979,"right",1177,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",98,1,0.525000011920929,0.525000011920929,4.90715755380573,"right",1379,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",99,1,0.575000011920929,0.575000011920929,5.03580521228524,"right",1125,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"probability","left","yaw",100,1,-0.525000011920929,0.525000011920929,5.56088470569665,"left",3715,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",1,1,-0.625000011920929,0.625000011920929,4.53618520302185,"left",1730,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",2,1,-0.725000011920929,0.725000011920929,5.3646172731071,"left",2595,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",3,1,-0.67499995,0.67499995,5.37307360564212,"left",2277,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",4,1,0.67499995,0.67499995,5.06952486221783,"right",1464,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",5,1,0.525000011920929,0.525000011920929,5.0602197978425,"right",1521,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",6,1,0.575000011920929,0.575000011920929,4.9972494931928,"right",1621,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",7,1,-0.525000011920929,0.525000011920929,4.77100010947853,"left",1374,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",8,1,0.625000011920929,0.625000011920929,5.00303829983557,"right",1723,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",9,1,0.625000011920929,0.625000011920929,5.3008198685869,"right",1187,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",10,1,0.575000011920929,0.575000011920929,5.44768318190334,"right",2580,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",11,1,-0.725000011920929,0.725000011920929,4.48321975379815,"left",1313,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",12,1,-0.575000011920929,0.575000011920929,5.56267641755598,"left",1363,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",13,1,-0.67499995,0.67499995,5.36744840267326,"left",1018,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",14,1,-0.625000011920929,0.625000011920929,4.61516124533094,"left",2540,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",15,1,-0.575000011920929,0.575000011920929,4.73355719240273,"left",1263,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",16,1,0.725000011920929,0.725000011920929,5.15685366786171,"right",1261,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",17,1,0.625000011920929,0.625000011920929,5.04800572168502,"right",978,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",18,1,0.67499995,0.67499995,5.28580758333973,"right",1017,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",19,1,-0.725000011920929,0.725000011920929,4.8373044094559,"left",1316,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",20,1,0.625000011920929,0.625000011920929,5.21515902647422,"right",958,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",21,1,0.67499995,0.67499995,5.09378568668827,"right",1236,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",22,1,-0.525000011920929,0.525000011920929,4.55772852433406,"left",1759,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",23,1,-0.67499995,0.67499995,4.95151709158738,"left",961,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",24,1,-0.725000011920929,0.725000011920929,4.83039041269259,"left",1753,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",25,1,0.725000011920929,0.725000011920929,4.6137842929209,"right",927,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",26,1,0.525000011920929,0.525000011920929,5.04788357074961,"right",982,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",27,1,-0.625000011920929,0.625000011920929,5.28229351800921,"left",1617,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",28,1,0.575000011920929,0.575000011920929,4.59398075478054,"right",848,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",29,1,-0.575000011920929,0.575000011920929,5.49450930200883,"left",2334,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",30,1,0.525000011920929,0.525000011920929,4.35984046291924,"right",1034,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",31,1,0.575000011920929,0.575000011920929,5.45256807337218,"right",802,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",32,1,0.525000011920929,0.525000011920929,5.02016080218089,"right",820,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",33,1,0.575000011920929,0.575000011920929,4.87325814320821,"right",1280,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",34,1,0.67499995,0.67499995,4.82430513815717,"right",1003,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",35,1,0.575000011920929,0.575000011920929,4.91014638383379,"right",855,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",36,1,-0.67499995,0.67499995,5.14366689963051,"left",1069,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",37,1,0.725000011920929,0.725000011920929,5.94025170958747,"right",829,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",38,1,-0.625000011920929,0.625000011920929,5.64761923267556,"left",1172,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",39,1,-0.575000011920929,0.575000011920929,5.1583050227965,"right",1736,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",40,1,-0.725000011920929,0.725000011920929,4.98919988739042,"left",1467,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",41,1,-0.725000011920929,0.725000011920929,5.22973079751464,"left",1302,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",42,1,0.525000011920929,0.525000011920929,4.72324306994702,"right",1116,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",43,1,-0.725000011920929,0.725000011920929,5.0698399405061,"left",1462,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",44,1,0.67499995,0.67499995,5.23339907578085,"right",789,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",45,1,0.525000011920929,0.525000011920929,4.88597032831763,"right",725,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",46,1,0.725000011920929,0.725000011920929,4.75011835106659,"left",3829,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",47,1,0.67499995,0.67499995,4.86855566428231,"right",872,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",48,1,0.525000011920929,0.525000011920929,4.91993869693811,"right",1118,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",49,1,-0.625000011920929,0.625000011920929,4.96221602236888,"left",1809,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",50,1,0.525000011920929,0.525000011920929,4.96523695570656,"right",781,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",51,1,0.575000011920929,0.575000011920929,4.6616695431588,"right",1917,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",52,1,-0.625000011920929,0.625000011920929,4.65977862407088,"left",737,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",53,1,-0.67499995,0.67499995,5.61573714810444,"left",1214,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",54,1,-0.575000011920929,0.575000011920929,5.24824762010478,"left",996,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",55,1,0.625000011920929,0.625000011920929,5.08420851309837,"right",1134,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",56,1,-0.67499995,0.67499995,4.83832382097758,"left",1104,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",57,1,-0.725000011920929,0.725000011920929,5.21104891181014,"left",906,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",58,1,0.67499995,0.67499995,4.58423729433947,"right",784,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",59,1,0.67499995,0.67499995,4.57081861907835,"right",1168,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",60,1,-0.67499995,0.67499995,5.02982913326434,"left",804,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",61,1,0.625000011920929,0.625000011920929,5.13856979977061,"right",1024,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",62,1,-0.525000011920929,0.525000011920929,4.79934872689167,"left",1251,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",63,1,-0.525000011920929,0.525000011920929,5.19288206658937,"left",1021,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",64,1,-0.525000011920929,0.525000011920929,4.98115912524815,"left",1209,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",65,1,-0.525000011920929,0.525000011920929,5.25820898751451,"left",1293,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",66,1,-0.625000011920929,0.625000011920929,4.96549743559472,"left",905,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",67,1,-0.625000011920929,0.625000011920929,5.0723041121366,"left",1648,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",68,1,-0.625000011920929,0.625000011920929,5.11863469412024,"left",1054,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",69,1,0.625000011920929,0.625000011920929,4.58347226092531,"right",4128,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",70,1,-0.575000011920929,0.575000011920929,5.39846020576028,"left",2346,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",71,1,0.625000011920929,0.625000011920929,5.36129638619456,"right",1288,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",72,1,0.725000011920929,0.725000011920929,5.52403482416821,"right",2501,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",73,1,-0.575000011920929,0.575000011920929,4.48826659449561,"left",1035,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",74,1,0.625000011920929,0.625000011920929,4.90381835622933,"left",1962,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",75,1,-0.525000011920929,0.525000011920929,5.12442324831826,"left",1282,1,"CR"
