"exp","id","sex","age","handedness","threshold","block","condition","instruction","axis","trial","motion","absmotion","iti","response","rt","accuracy","answer"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",55,-0.17499998,0.17499998,4.81041087888183,"left",921,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",56,0.0249999970197677,0.0249999970197677,5.24318129668276,"right",3198,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",57,0.124999997019768,0.124999997019768,4.66298270184977,"right",874,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",58,0.124999997019768,0.124999997019768,5.16280184133557,"left",1102,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",59,-0.124999997019768,0.124999997019768,5.46449678775432,"right",1003,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",60,-0.224999997019768,0.224999997019768,4.44873463467691,"right",919,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",61,0.17499998,0.17499998,5.08166603011118,"right",859,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",62,0.17499998,0.17499998,5.40647794827864,"left",935,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",63,0.124999997019768,0.124999997019768,4.65095552725979,"right",1174,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",64,-0.17499998,0.17499998,4.76165699195027,"left",847,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",65,-0.224999997019768,0.224999997019768,4.87144372076041,"right",1234,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",66,0.224999997019768,0.224999997019768,5.25963189563506,"right",1033,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",67,0.224999997019768,0.224999997019768,5.61610831732391,"left",1010,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",68,-0.0249999970197677,0.0249999970197677,4.99859106636479,"right",1114,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",69,-0.0749999970197678,0.0749999970197678,4.48534561952225,"right",985,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",70,0.17499998,0.17499998,4.96244154933833,"right",887,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",71,-0.0749999970197678,0.0749999970197678,4.69597854639067,"right",1023,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",72,0.17499998,0.17499998,4.67025059324549,"right",799,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",73,-0.0249999970197677,0.0249999970197677,5.13319551974602,"right",1136,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",74,-0.0749999970197678,0.0749999970197678,4.58273049639192,"left",842,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",75,-0.0249999970197677,0.0249999970197677,5.26534492799648,"left",1825,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",76,0.224999997019768,0.224999997019768,5.51649125771621,"right",854,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",77,-0.17499998,0.17499998,4.90451849352895,"left",1106,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",78,0.0749999970197678,0.0749999970197678,4.57652024228359,"right",798,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",79,-0.0749999970197678,0.0749999970197678,5.06243430714729,"right",855,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",80,0.124999997019768,0.124999997019768,4.788870422105,"left",899,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",81,-0.0249999970197677,0.0249999970197677,5.3007484813895,"right",1924,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",82,-0.17499998,0.17499998,5.12892996842281,"left",1009,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",83,0.17499998,0.17499998,5.49988704815181,"right",753,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",84,0.224999997019768,0.224999997019768,5.00138005941502,"right",935,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",85,-0.124999997019768,0.124999997019768,5.39705275275025,"left",764,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",86,0.0249999970197677,0.0249999970197677,5.14268959728312,"right",1047,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",87,-0.0749999970197678,0.0749999970197678,4.58293710297046,"left",873,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",88,-0.224999997019768,0.224999997019768,4.98868917071419,"left",919,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",89,-0.0249999970197677,0.0249999970197677,5.32635380360282,"right",1086,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",90,0.17499998,0.17499998,5.46476575336597,"right",876,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",91,-0.0749999970197678,0.0749999970197678,5.0183658448475,"left",971,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",92,-0.0249999970197677,0.0249999970197677,4.9472442620172,"left",1038,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",93,0.0749999970197678,0.0749999970197678,5.27930587374409,"right",732,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",94,-0.0749999970197678,0.0749999970197678,5.16754796054576,"left",835,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",95,0.124999997019768,0.124999997019768,4.94992399083511,"right",926,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",96,-0.17499998,0.17499998,5.08036097842565,"left",869,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",97,-0.124999997019768,0.124999997019768,5.25017870105986,"right",1018,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",98,-0.17499998,0.17499998,5.16895893612133,"left",843,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",99,-0.0749999970197678,0.0749999970197678,5.3211520469961,"right",915,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"imagery","left","yaw",100,0.0749999970197678,0.0749999970197678,4.3494650180657,"left",863,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",1,-0.0249999970197677,0.0249999970197677,5.41060988854417,"right",1073,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",2,0.224999997019768,0.224999997019768,5.46884299280373,"right",631,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",3,-0.17499998,0.17499998,4.55669705233457,"left",678,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",4,-0.124999997019768,0.124999997019768,4.88653309452048,"left",621,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",5,0.124999997019768,0.124999997019768,4.97711247798458,"left",610,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",6,0.0749999970197678,0.0749999970197678,4.77824869498611,"right",675,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",7,-0.17499998,0.17499998,4.61643813657509,"left",527,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",8,0.0249999970197677,0.0249999970197677,5.02400190489395,"right",2720,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",9,0.224999997019768,0.224999997019768,4.88555968749506,"right",724,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",10,-0.124999997019768,0.124999997019768,4.72039607358948,"left",973,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",11,0.224999997019768,0.224999997019768,4.81220569197837,"right",558,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",12,-0.124999997019768,0.124999997019768,5.53054683339137,"left",750,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",13,-0.17499998,0.17499998,5.04823735427906,"left",734,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",14,0.17499998,0.17499998,5.06000930949384,"right",985,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",15,-0.0749999970197678,0.0749999970197678,5.27785592369491,"right",958,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",16,-0.224999997019768,0.224999997019768,4.74696422170678,"right",885,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",17,-0.0249999970197677,0.0249999970197677,4.87783017785769,"left",888,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",18,-0.124999997019768,0.124999997019768,5.38998184009883,"left",814,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",19,0.0249999970197677,0.0249999970197677,4.93192950467871,"right",1313,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",20,-0.124999997019768,0.124999997019768,5.23675612704181,"right",1007,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",21,0.124999997019768,0.124999997019768,5.24409458627208,"left",889,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",22,-0.17499998,0.17499998,5.33965183168582,"left",930,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",23,0.0749999970197678,0.0749999970197678,5.24716041631511,"right",889,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",24,-0.0749999970197678,0.0749999970197678,4.88193607773581,"left",1020,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",25,0.0249999970197677,0.0249999970197677,5.02758746475714,"right",1126,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",26,-0.0249999970197677,0.0249999970197677,4.72411090061022,"right",1067,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",27,0.224999997019768,0.224999997019768,5.30670044503182,"left",1240,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",28,-0.224999997019768,0.224999997019768,5.08886146683108,"left",796,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",29,0.124999997019768,0.124999997019768,4.92809499661887,"right",701,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",30,-0.224999997019768,0.224999997019768,4.77164501706761,"left",882,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",31,0.0749999970197678,0.0749999970197678,4.73880781079554,"right",933,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",32,0.17499998,0.17499998,5.14579173514086,"right",1158,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",33,-0.0249999970197677,0.0249999970197677,4.86757067782197,"left",5606,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",34,0.224999997019768,0.224999997019768,5.21017418995493,"left",772,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",35,0.0249999970197677,0.0249999970197677,5.28113039129003,"right",1139,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",36,-0.17499998,0.17499998,4.92741676946861,"left",814,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",37,-0.0749999970197678,0.0749999970197678,4.61058715734838,"right",874,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",38,-0.0749999970197678,0.0749999970197678,4.9554510813057,"left",1169,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",39,-0.0249999970197677,0.0249999970197677,5.17675356039099,"left",1021,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",40,-0.0749999970197678,0.0749999970197678,5.27279821296042,"right",962,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",41,0.0249999970197677,0.0249999970197677,5.36187635679861,"left",978,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",42,-0.124999997019768,0.124999997019768,4.92086480193138,"left",830,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",43,0.0749999970197678,0.0749999970197678,4.79636108836239,"left",871,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",44,-0.124999997019768,0.124999997019768,4.85740701193709,"left",903,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",45,-0.0749999970197678,0.0749999970197678,5.44734677554048,"left",958,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",46,0.124999997019768,0.124999997019768,5.25084303579611,"right",796,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",47,0.124999997019768,0.124999997019768,4.90942243068191,"left",831,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",48,-0.0749999970197678,0.0749999970197678,5.24902013947816,"left",830,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",49,0.0749999970197678,0.0749999970197678,4.79145206776924,"right",902,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",50,-0.224999997019768,0.224999997019768,4.96035579717175,"left",717,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",51,-0.224999997019768,0.224999997019768,5.09130552311905,"right",1279,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",52,-0.224999997019768,0.224999997019768,4.61686490915825,"left",767,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",53,0.17499998,0.17499998,4.83717763070984,"left",584,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",54,0.17499998,0.17499998,4.92462895023167,"left",838,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",55,0.224999997019768,0.224999997019768,5.34598607589434,"right",1039,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",56,0.124999997019768,0.124999997019768,4.73504637887522,"left",870,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",57,0.0249999970197677,0.0249999970197677,5.00982088956033,"right",1468,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",58,0.0749999970197678,0.0749999970197678,5.14138695424028,"left",769,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",59,-0.0249999970197677,0.0249999970197677,4.65581530642772,"right",1005,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",60,0.0749999970197678,0.0749999970197678,4.69938609921063,"right",961,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",61,0.124999997019768,0.124999997019768,4.86024583547943,"left",821,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",62,-0.224999997019768,0.224999997019768,4.59419940616783,"left",819,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",63,-0.124999997019768,0.124999997019768,5.07201657733482,"right",918,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",64,0.0249999970197677,0.0249999970197677,5.23701959006716,"left",968,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",65,0.0749999970197678,0.0749999970197678,4.7623859903238,"left",1092,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",66,-0.0749999970197678,0.0749999970197678,4.69857605829718,"left",936,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",67,0.0749999970197678,0.0749999970197678,4.71074674888707,"right",719,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",68,0.224999997019768,0.224999997019768,4.64617235077028,"left",967,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",69,0.224999997019768,0.224999997019768,4.71431969245561,"left",970,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",70,-0.124999997019768,0.124999997019768,5.10915109953425,"right",743,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",71,0.0749999970197678,0.0749999970197678,4.85237880360753,"left",885,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",72,-0.0749999970197678,0.0749999970197678,5.31054748312698,"left",835,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",73,-0.0249999970197677,0.0249999970197677,5.17457007768344,"left",1010,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",74,-0.17499998,0.17499998,5.25370732875117,"left",909,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",75,0.17499998,0.17499998,4.67296102970725,"left",860,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",76,0.0249999970197677,0.0249999970197677,5.00383387531321,"right",1058,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",77,0.17499998,0.17499998,5.56736145190448,"left",1111,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",78,0.0249999970197677,0.0249999970197677,4.61176041809463,"right",1043,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",79,0.0249999970197677,0.0249999970197677,4.59123346137103,"left",1101,0,"MISS"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",80,0.17499998,0.17499998,4.97782311182944,"right",914,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",81,-0.124999997019768,0.124999997019768,4.69478100576756,"left",718,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7003","w","23","right100.0","Threshold: 0.175",1,"probability","right","yaw",82,0.224999997019768,0.224999997019768,4.56976399026683,"right",661,1,"HIT"
